race_id	着順	枠	馬番	馬名	性齢	斤量	騎手	タイム	着差	人気	単勝オッズ	後3F	コーナー通過順	厩舎	馬体重(増減)	horse_id	jockey_id	trainer_id
202305021006	2	3	3	フォーグッド	セ4	58.0	ルメー	2:28.4	ハナ	2.0	2.2	33.7	3-3-2-4	美浦国枝	512(-12)	2019105076	05339	00399
202305021006	3	8	8	タイセイアーサー	牡5	58.0	斎藤	2:28.6	1	4.0	10.6	33.7	6-6-6-5	美浦斎藤誠	480(-4)	2018104791	01178	01086
202305021006	4	7	7	エルバルーチェ	牝6	54.0	△原	2:29.0	2.1/2	5.0	43.3	34.6	5-5-4-2	美浦西田	474(+6)	2017104727	01184	01187
202305021006	5	2	2	ヴィトーリア	牡5	58.0	横山典	2:29.2	1.1/4	3.0	6.4	34.3	8-8-6-5	栗東武英	452(+2)	2018104477	00660	01161
202305021006	6	5	5	スピアヘッド	牡4	58.0	田中勝	2:29.2	クビ	6.0	48.8	34.3	7-7-6-5	美浦菊川	438(+4)	2019102219	00684	01052
202305021006	7	4	4	パラティーノヒル	牝6	56.0	丸田	2:31.2	大	7.0	65.4	36.9	1-1-1-1	美浦南田	420(+2)	2017105132	01117	00437
202305021006	中止	1	1	クオンタム	牝5	56.0	杉原			8.0	195.5		3-4-4-5	美浦石毛	456(+4)	2018103206	01135	00428
202305021007	1	7	14	リバーサルバレット	牡4	58.0	田辺	1:36.7		4.0	4.8	36.5	2-2	美浦久保田	498(-2)	2019106146	01075	01067
202305021007	2	5	10	ベネロングポイント	牡4	58.0	坂井	1:37.3	3.1/2	3.0	4.1	37.2	1-1	美浦和田郎	492(0)	2019104606	01163	01114
202305021007	3	8	16	コースタルテラス	牡4	58.0	レーン	1:37.8	3	1.0	3.7	37.3	4-4	美浦手塚	502(-2)	2019105344	05585	01038
202305021007	4	8	15	イエヴァンポルッカ	牡4	57.0	☆永野	1:37.8	アタマ	6.0	14.8	37.0	7-7	美浦伊藤圭	498(-2)	2019103427	01188	01023
202305021007	5	2	3	セイシェルノユウヒ	セ6	58.0	三浦	1:37.8	クビ	7.0	26.2	37.1	8-7	美浦高橋文	472(0)	2017101528	01122	01134
202305021007	6	4	7	アイファーエポック	牡4	58.0	内田博	1:38.0	3/4	12.0	157.9	36.9	10-10	美浦根本	478(+2)	2019101325	00422	01029
202305021007	7	1	1	チャールストン	セ4	58.0	武豊	1:38.2	1.1/4	9.0	34.1	37.0	10-10	美浦小桧山	482(-2)	2019101814	00666	01005
202305021007	8	1	2	トーセンクライスト	牡4	58.0	田中勝	1:38.3	1/2	2.0	3.9	37.4	8-9	美浦宗像	524(0)	2019104467	00684	00420
202305021007	9	4	8	フォーチュネイト	セ6	58.0	山田	1:38.3	クビ	8.0	33.6	37.1	10-10	美浦松永康	448(+14)	2017101531	01173	01093
202305021007	10	2	4	ルリオウ	牡5	58.0	杉原	1:38.3	ハナ	14.0	258.4	36.8	15-13	美浦田村	490(-12)	2018100761	01135	01027
202305021007	11	7	13	ジェイエルブリッジ	牡5	58.0	木幡巧	1:38.3	ハナ	10.0	78.4	36.9	13-13	美浦小西	480(+2)	2018100822	01162	00405
202305021007	12	3	6	セキテイオー	牡4	58.0	Ｍデム	1:38.3	ハナ	5.0	12.7	38.1	2-2	美浦田中剛	470(0)	2019101351	05212	01119
202305021007	13	6	11	チュウワジョーダン	セ6	58.0	伊藤	1:38.7	2.1/2	11.0	122.2	38.2	4-4	美浦林	448(-6)	2017101057	01119	01163
202305021007	14	5	9	オルガンザ	牡6	55.0	▲小林勝	1:39.4	4	16.0	667.7	38.9	4-4	美浦堀内	530(-4)	2017104773	01205	01189
202305021007	15	6	12	ヤンチャプリヒメ	牝7	56.0	岩部	1:39.6	1.1/4	15.0	478.4	37.9	16-15	美浦浅野	446(+4)	2016102368	00726	00421
202305021007	16	3	5	ボレロ	牝5	56.0	荻野極	1:41.2	10	13.0	200.7	39.3	14-16	美浦矢野	464(-2)	2018106407	01160	01108
202305021008	1	3	3	ホウオウフウジン	牡4	58.0	坂井	2:10.8		1.0	2.1	37.3	1-1-1-1	栗東矢作	526(-4)	2019105032	01163	01075
202305021008	2	7	11	ラフルオリータ	牝5	56.0	北村宏	2:11.2	2	8.0	27.5	37.5	3-4-2-2	美浦加藤士	480(0)	2018105342	01043	01169
202305021008	3	2	2	ローズボウル	牡5	58.0	石川	2:11.2	クビ	4.0	7.0	37.5	3-2-2-2	美浦林	508(+2)	2018104574	01150	01163
202305021008	4	7	10	キミコソシャチョウ	牡4	58.0	横山和	2:11.3	3/4	6.0	13.3	37.4	2-2-2-4	栗東森秀	520(+6)	2019110084	01140	00427
202305021008	5	8	12	クールファイブ	牡5	58.0	内田博	2:11.4	1/2	10.0	83.0	36.9	8-8-7-6	美浦堀内	484(-4)	2018105159	00422	01189
202305021008	6	6	9	イーサンバーニング	牡4	58.0	田辺	2:11.9	3	5.0	12.2	37.1	11-11-10-9	美浦中野	508(-2)	2019104192	01075	01010
202305021008	7	4	4	ジョーコモド	牡4	58.0	戸崎圭	2:12.0	1/2	2.0	5.3	37.4	7-7-7-7	栗東中竹	498(+12)	2019101999	05386	01039
202305021008	8	6	8	ミヤビマドンナ	牝6	56.0	吉田豊	2:12.1	3/4	11.0	85.1	37.5	6-6-6-7	美浦中舘	448(0)	2017103607	00733	01153
202305021008	9	8	13	ケリーズノベル	セ4	58.0	横山武	2:12.2	クビ	3.0	5.9	37.9	5-5-5-5	美浦武井	514(0)	2019105300	01170	01147
202305021008	10	5	7	サハラヴァンクール	牡5	58.0	大野	2:12.2	クビ	12.0	149.4	37.1	9-9-10-11	美浦和田勇	492(+8)	2018101704	01096	01165
202305021008	11	4	5	インナーアリュール	牡6	58.0	武士沢	2:12.6	2.1/2	7.0	24.5	37.5	12-11-12-11	美浦小桧山	482(0)	2017100459	01029	01005
202305021008	12	1	1	ヤマニンバンタジオ	セ9	58.0	永野	2:12.7	3/4	9.0	77.9	37.9	9-9-9-9	美浦田島	554(-2)	2014100566	01188	01112
202305021008	13	5	6	グッドリドゥンス	牡6	58.0	木幡巧	2:12.8	1/2	13.0	182.0	37.2	13-13-13-13	美浦的場	476(+2)	2017102758	01162	01063
202305021009	1	7	7	アドマイヤハレー	牡5	58.0	田辺	1:45.3		1.0	2.3	34.0	8-7-7	美浦宮田	470(+6)	2018104895	01075	01175
202305021009	2	5	5	シンティレーション	牝4	56.0	ルメー	1:45.4	クビ	2.0	2.9	34.2	5-6-6	美浦池上	478(+4)	2019105377	05339	01150
202305021009	3	8	9	ジッピーレーサー	セ6	58.0	大野	1:45.8	2.1/2	8.0	84.2	34.9	4-4-4	美浦高木	480(+4)	2017110086	01096	01088
202305021009	4	8	10	ジャスティンヴェル	牡4	58.0	横山和	1:45.8	アタマ	4.0	12.2	34.9	5-4-4	栗東安田隆	484(-6)	2019106370	01140	00438
202305021009	5	4	4	サイルーン	セ4	58.0	レーン	1:45.8	クビ	3.0	3.7	35.7	1-1-1	美浦堀	466(-6)	2019104838	05585	01070
202305021009	6	2	2	シュブリーム	牡7	58.0	Ｍデム	1:46.3	2.1/2	7.0	54.7	34.8	10-10-8	美浦大和田	486(+2)	2016102550	05212	01124
202305021009	7	3	3	シゲルローズマリー	牡4	58.0	斎藤	1:46.4	3/4	6.0	38.4	34.9	7-8-8	栗東渡辺	470(+6)	2019101261	01178	01155
202305021009	8	7	8	メタルスパーク	セ6	58.0	木幡巧	1:46.5	1/2	9.0	123.8	35.8	3-3-3	美浦菊川	500(+4)	2017103299	01162	01052
202305021009	9	1	1	ポッドヴァイン	牡4	58.0	小林勝	1:46.6	1	10.0	306.8	35.0	8-9-10	美浦小野	420(-6)	2019103076	01205	01125
202305021009	10	6	6	シーニックウェイ	牝5	56.0	津村	1:46.8	1	5.0	16.6	36.2	2-2-2	美浦林	472(+2)	2018100654	01092	01163
202305021010	1	8	16	ペイシャフェスタ	牝5	56.0	北村宏	1:20.8		15.0	125.1	33.4	12-14	美浦高橋裕	490(-16)	2018103003	01043	00412
202305021010	2	3	5	セッタレダスト	牡4	58.0	津村	1:20.8	クビ	10.0	25.6	34.7	1-1	美浦嘉藤	504(-2)	2019106985	01092	01195
202305021010	3	2	3	ショウナンアレス	牡5	58.0	戸崎圭	1:20.9	クビ	2.0	5.5	34.3	4-4	栗東新谷	540(+10)	2018105011	05386	01172
202305021010	4	4	8	ドゥラモンド	牡5	58.0	ルメー	1:20.9	ハナ	7.0	14.2	33.6	12-12	美浦手塚	490(0)	2018105078	05339	01038
202305021010	5	8	18	フミロア	牝5	56.0	木幡巧	1:20.9	クビ	16.0	176.4	34.0	8-8	美浦黒岩	462(+2)	2018103932	01162	01133
202305021010	6	3	6	アルトシュタット	牡4	58.0	横山和	1:20.9	アタマ	5.0	11.2	33.8	8-9	栗東安田翔	470(0)	2019105449	01140	01164
202305021010	7	5	10	サルファーコスモス	牝5	56.0	永野	1:21.0	クビ	13.0	77.6	33.2	18-18	栗東中内田	498(+6)	2018105285	01188	01137
202305021010	8	6	11	スコールユニバンス	牝4	56.0	坂井	1:21.0	クビ	8.0	15.9	33.5	15-15	栗東矢作	458(+8)	2019105139	01163	01075
202305021010	9	2	4	ファロロジー	牝4	56.0	武豊	1:21.1	1/2	9.0	16.5	34.3	5-6	美浦高橋裕	466(0)	2019100450	00666	00412
202305021010	10	1	2	アバンチュリエ	牡4	58.0	大野	1:21.2	クビ	12.0	50.2	34.2	8-9	美浦大竹	470(-4)	2019105347	01096	01102
202305021010	11	8	17	シュヴェルトライテ	牝4	56.0	Ｍデム	1:21.2	クビ	3.0	6.3	34.5	5-4	美浦池上	442(+2)	2019105760	05212	01150
202305021010	12	7	13	モチベーション	牝4	56.0	原	1:21.2	ハナ	18.0	222.6	33.6	17-16	美浦清水英	440(+2)	2019103280	01184	01080
202305021010	13	4	7	ヒルノローザンヌ	牝4	56.0	吉田隼	1:21.2	ハナ	6.0	11.8	33.6	16-16	栗東西村	472(-4)	2019100581	01095	01148
202305021010	14	5	9	ボルザコフスキー	牡4	58.0	レーン	1:21.3	1/2	1.0	3.9	34.0	12-12	栗東清水久	510(+2)	2019100684	05585	01110
202305021010	15	6	12	グッドマックス	牝6	56.0	丸田	1:21.4	クビ	17.0	189.8	34.2	11-11	栗東小林	464(-6)	2017103105	01117	01185
202305021010	16	7	14	ミスボニータ	牝4	56.0	内田博	1:21.4	ハナ	11.0	32.0	35.0	3-3	美浦斎藤誠	450(0)	2019104976	00422	01086
202305021010	17	1	1	ショウリュウレーヴ	牡5	58.0	菅原明	1:21.5	3/4	4.0	6.5	34.7	5-6	栗東佐々木	510(+2)	2018105064	01179	00429
202305021010	18	7	15	アンセーニュ	牝5	56.0	三浦	1:21.6	3/4	14.0	94.1	35.3	2-2	栗東奥村豊	444(+14)	2018105311	01122	01146
202305021011	1	3	5	リバティアイランド	牝3	55.0	川田	2:23.1		1.0	1.4	34.0	6-6-6-6	栗東中内田	466(0)	2020103656	01088	01137
202305021011	2	6	12	ハーパー	牝3	55.0	ルメー	2:24.1	6	2.0	8.8	34.8	8-8-8-8	栗東友道	468(+6)	2020103458	05339	01061
202305021011	3	7	13	ドゥーラ	牝3	55.0	斎藤	2:24.1	クビ	15.0	103.4	34.1	14-13-14-14	栗東高橋康	472(0)	2020106435	01178	01135
202305021011	4	1	1	ラヴェル	牝3	55.0	坂井	2:24.2	3/4	10.0	47.2	35.9	3-3-3-3	栗東矢作	444(-2)	2020103390	01163	01075
202305021011	5	8	17	シンリョクカ	牝3	55.0	吉田豊	2:24.4	3/4	7.0	24.4	35.1	8-8-8-8	美浦竹内	442(+8)	2020101608	00733	01152
202305021011	6	4	7	ヒップホップソウル	牝3	55.0	津村	2:24.4	ハナ	14.0	76.8	34.8	10-10-10-10	美浦木村	490(0)	2020102942	01092	01126
202305021011	7	5	9	コナコースト	牝3	55.0	レーン	2:25.0	3.1/2	3.0	10.6	35.1	13-13-13-13	栗東清水久	458(+4)	2020103368	05585	01110
202305021011	8	5	10	ソーダズリング	牝3	55.0	武豊	2:25.0	クビ	5.0	18.9	35.3	10-10-12-12	栗東音無	470(0)	2020102928	00666	01002
202305021011	9	8	16	ドゥアイズ	牝3	55.0	吉田隼	2:25.2	1.1/4	6.0	21.6	35.0	17-17-18-16	栗東庄野	456(+8)	2020103732	01095	01087
202305021011	10	4	8	レミージュ	牝3	55.0	荻野極	2:25.3	1/2	18.0	372.8	36.2	6-6-6-6	栗東松永幹	434(+6)	2020105642	01160	01092
202305021011	11	3	6	ゴールデンハインド	牝3	55.0	菅原明	2:25.8	3.1/2	4.0	17.6	37.0	5-5-5-5	美浦武市	492(+6)	2020105744	01179	01089
202305021011	12	7	14	ペリファーニア	牝3	55.0	横山武	2:25.9	クビ	8.0	26.8	36.3	10-10-10-10	美浦鹿戸	496(+6)	2020103364	01170	01097
202305021011	13	7	15	エミュー	牝3	55.0	Ｍデム	2:26.1	1.1/4	13.0	71.9	36.1	17-17-15-14	美浦和田郎	422(+4)	2020105631	05212	01114
202305021011	14	6	11	ミッキーゴージャス	牝3	55.0	戸崎圭	2:26.1	アタマ	9.0	44.3	35.9	14-13-15-16	栗東安田隆	440(+4)	2020103640	05386	00438
202305021011	15	2	3	キタウイング	牝3	55.0	杉原	2:26.2	1/2	16.0	133.8	36.0	14-16-15-16	美浦小島	430(-2)	2020106967	01135	01068
202305021011	16	8	18	イングランドアイズ	牝3	55.0	横山和	2:26.2	クビ	11.0	53.0	37.9	3-4-4-3	栗東安田翔	430(-2)	2020110085	01140	01164
202305021011	17	1	2	ライトクオンタム	牝3	55.0	田辺	2:27.1	5	12.0	61.9	39.1	1-1-1-1	栗東武幸	432(+4)	2020102763	01075	01160
202305021011	18	2	4	キミノナハマリア	牝3	55.0	三浦	2:29.5	大	17.0	216.0	41.4	2-2-2-2	栗東千田	488(-4)	2020102873	01122	01120
202305021012	1	4	8	レッドファーロ	牡4	56.0	横山典	2:09.4		2.0	5.2	36.9	9-9-9-7	栗東松永幹	516(+8)	2019104983	00660	01092
202305021012	2	7	13	ジャスパーグレイト	牡4	57.0	川田	2:10.1	4	1.0	2.1	37.9	6-6-6-5	栗東森秀	476(+2)	2019110088	01088	00427
202305021012	3	5	9	アイブランコ	牡6	54.0	柴田善	2:10.2	1/2	13.0	90.2	37.5	10-10-10-10	美浦中野	518(+8)	2017106303	00641	01010
202305021012	4	5	10	ナリタフォルテ	牡5	55.0	三浦	2:10.2	クビ	6.0	16.1	38.2	2-3-3-3	栗東木原	592(0)	2018100474	01122	01033
202305021012	5	3	5	フジマサインパクト	牡5	55.0	田中勝	2:10.5	1.3/4	7.0	23.9	37.7	12-12-10-10	美浦菊川	434(-8)	2018104778	00684	01052
202305021012	6	1	2	コパノリッチマン	牡6	55.0	石川	2:10.7	1	9.0	36.2	38.2	6-7-8-7	栗東村山	514(+4)	2017104137	01150	01107
202305021012	7	2	4	ラヴォラーレ	牡5	56.0	原	2:10.9	1.1/2	3.0	6.3	37.6	10-11-14-14	美浦武市	536(+2)	2018106311	01184	01089
202305021012	8	6	12	ウォーロード	牡5	56.0	大野	2:11.1	1.1/4	8.0	35.7	38.3	15-15-10-10	美浦和田勇	494(+6)	2018105774	01096	01165
202305021012	9	1	1	スペシャルドラマ	牡5	55.0	坂井	2:11.5	2.1/2	12.0	60.7	38.5	15-16-13-13	美浦宮田	516(+8)	2018104893	01163	01175
202305021012	10	3	6	レプンカムイ	牡5	56.0	田辺	2:11.6	1/2	4.0	8.3	39.6	4-4-3-3	栗東橋口	484(-2)	2018109080	01075	01154
202305021012	11	7	14	ペガサス	牡7	54.0	Ｍデム	2:11.9	1.3/4	14.0	115.0	40.1	2-2-2-2	美浦上原佑	464(+2)	2016105601	05212	01192
202305021012	12	4	7	トップスティール	牡4	55.0	丸田	2:12.3	2.1/2	10.0	41.2	38.9	14-14-14-15	美浦深山	516(0)	2019106387	01117	01174
202305021012	13	2	3	ウィンドリッパー	牡5	55.0	内田博	2:12.6	1.1/2	15.0	143.5	40.2	8-8-6-7	栗東清水久	492(+8)	2018105105	00422	01110
202305021012	14	8	15	ロジティナ	牡8	52.0	北村宏	2:13.2	3.1/2	16.0	217.3	41.1	4-4-5-5	美浦新開	542(-8)	2015100548	01043	01116
202305021012	15	8	16	ウォルフズハウル	牡7	55.0	横山和	2:14.9	10	11.0	55.8	41.4	12-13-14-15	美浦栗田	470(0)	2016103294	01140	01127
202305021012	16	6	11	セイルオンセイラー	セ4	56.0	戸崎圭	2:16.3	8	5.0	13.1	44.5	1-1-1-1	美浦田中博	496(0)	2019105167	05386	01162
202308011001	1	8	14	フクノワカバ	牝3	54.0	鮫島駿	1:13.8		2.0	5.3	37.5	1-1	栗東杉山佳	440(+6)	2020106795	01157	01178
202308011001	2	5	8	メイショウネムノキ	牝3	54.0	池添	1:14.1	1.3/4	1.0	1.4	37.7	2-2	栗東池添	498(+4)	2020106918	01032	01144
202308011001	3	3	5	ハクアイアテナ	牝3	53.0	☆小沢	1:14.9	5	6.0	41.9	37.9	7-6	栗東今野	416(0)	2020105240	01185	01128
202308011001	4	1	1	メイショウバラッド	牝3	54.0	和田竜	1:15.0	クビ	9.0	67.2	38.4	4-4	栗東長谷川	480(+6)	2020106845	01018	01173
202308011001	5	2	3	クルーエルワーク	牝3	54.0	西村淳	1:15.2	1.1/4	4.0	14.2	38.8	2-2	栗東安達	480(+6)	2020107072	01171	01042
202308011001	6	6	11	ミヅキ	牝3	54.0	団野	1:15.4	1.1/2	5.0	19.8	38.2	8-7	栗東笹田	426(-4)	2020105356	01180	01104
202308011001	7	7	13	ダディーズラビング	牝3	54.0	浜中	1:16.1	4	8.0	58.1	38.2	11-12	栗東千田	474(+2)	2020102426	01115	01120
202308011001	8	5	9	カーメルビーチ	牝3	54.0	国分優	1:16.2	1/2	15.0	581.3	38.5	11-10	栗東浜田	480(+10)	2020104463	01125	01138
202308011001	9	8	15	アネラアーニャ	牝3	54.0	岩田康	1:16.3	3/4	11.0	169.9	38.3	13-12	栗東安田翔	424(+2)	2020102260	05203	01164
202308011001	10	6	10	マカーリオ	牝3	54.0	幸	1:16.4	クビ	10.0	91.3	39.0	9-9	栗東飯田祐	488(0)	2020104726	00732	01139
202308011001	11	2	2	プルシアンブルー	牝3	53.0	☆角田和	1:17.2	5	7.0	56.0	38.3	14-14	栗東本田	448(0)	2020104746	01186	01099
202308011001	12	4	7	テイエムネイア	牝3	54.0	酒井	1:17.2	クビ	13.0	311.9	40.2	6-8	栗東木原	450(+8)	2020105880	01034	01033
202308011001	13	3	4	ナリタアンビション	牝3	51.0	▲田口	1:17.3	アタマ	14.0	508.4	39.9	9-10	栗東宮本	396(+2)	2020101637	01208	01073
202308011001	14	7	12	テンアリオン	牝3	54.0	古川吉	1:17.3	クビ	12.0	265.9	38.1	15-15	栗東牧田	440(0)	2020106192	01015	01123
202308011001	15	4	6	モズミヤビ	牝3	54.0	松若	1:17.4	1/2	3.0	5.8	40.7	4-5	栗東矢作	442(-2)	2020100023	01154	01075
202308011002	1	6	12	カシノインディード	牡3	56.0	松若	1:47.9		15.0	78.5	34.1	13-13	栗東牧田	464(+6)	2020104175	01154	01123
202308011002	2	8	18	モズマーカッシン	牡3	56.0	鮫島駿	1:48.0	3/4	1.0	3.1	34.2	15-13	栗東高柳大	454(+2)	2020101653	01157	01159
202308011002	3	8	17	メイショウオオミネ	牡3	56.0	松山	1:48.0	ハナ	5.0	7.2	34.4	10-9	栗東石橋	432(-6)	2020106798	01126	01140
202308011002	4	7	13	フォティック	牡3	56.0	幸	1:48.2	1.1/4	9.0	42.1	34.2	17-13	栗東飯田祐	478(+4)	2020100271	00732	01139
202308011002	5	5	9	タガノトラリア	牝3	54.0	団野	1:48.4	1.1/4	3.0	5.8	35.0	6-8	栗東斉藤崇	456(+14)	2020105543	01180	01151
202308011002	6	1	2	モズマスターピース	牡3	56.0	国分恭	1:48.5	クビ	13.0	54.7	35.1	6-4	栗東牧田	480(-6)	2020106577	01124	01123
202308011002	7	4	8	ハスラー	牡3	56.0	西村淳	1:48.6	1/2	2.0	4.3	35.3	5-4	栗東友道	512(-4)	2020106869	01171	01061
202308011002	8	3	5	イーヴイ	牡3	56.0	川須	1:48.6	ハナ	7.0	30.9	35.0	10-9	栗東鮫島	446(+2)	2020100844	01128	01046
202308011002	9	7	15	アジュールブルー	牝3	54.0	岩田望	1:48.6	クビ	12.0	48.9	35.0	10-9	栗東清水久	408(-2)	2020104320	01174	01110
202308011002	10	8	16	マックロスキー	牡3	56.0	和田竜	1:48.7	3/4	10.0	43.1	35.4	6-4	栗東茶木	502(-2)	2020103686	01018	01181
202308011002	11	2	4	フォーチュンコード	牝3	54.0	古川吉	1:48.9	1	14.0	55.1	35.3	9-9	栗東小林	468(-2)	2020102883	01015	01185
202308011002	12	5	10	ソルデベラーノ	牡3	56.0	藤懸	1:49.1	1.1/4	17.0	286.8	34.7	18-17	栗東石坂	468(-2)	2020103895	01138	01166
202308011002	13	6	11	タイセイグッドマン	牡3	56.0	酒井	1:49.9	5	16.0	278.8	36.7	3-2	栗東浜田	468(+2)	2020104462	01034	01138
202308011002	14	3	6	レガリア	牝3	54.0	北村友	1:50.0	3/4	6.0	26.1	36.9	2-2	栗東田中克	442(+4)	2020104847	01102	01180
202308011002	15	1	1	カムカムカモン	牡3	56.0	松田	1:50.3	2	4.0	6.7	36.5	13-16	栗東藤原	486(0)	2020106073	01030	01055
202308011002	16	7	14	ジェムラー	牡3	55.0	☆小沢	1:50.4	3/4	8.0	35.4	36.3	15-17	栗東藤岡	504(0)	2020102892	01185	01062
202308011002	17	4	7	ラコンチャ	牡3	53.0	▲田口	1:50.8	2.1/2	18.0	368.0	37.6	3-4	栗東大根田	460(-4)	2020103952	01208	01032
202308011002	18	2	3	インフェルノ	牡3	56.0	太宰	1:52.2	8	11.0	47.5	39.1	1-1	栗東四位	446(0)	2020103231	01037	01184
202308011003	1	6	12	ヒロノオオゾラ	牡3	56.0	松若	1:54.8		2.0	4.9	39.2	4-2-3-3	栗東宮本	480(-10)	2020101200	01154	01073
202308011003	2	7	14	バックトゥザライト	牡3	56.0	岩田望	1:54.8	クビ	3.0	5.3	38.9	8-8-4-4	栗東辻野	500(+4)	2020102687	01174	01183
202308011003	3	1	1	リードブロー	牡3	56.0	藤岡佑	1:55.0	1.1/4	4.0	5.5	38.9	9-9-6-6	栗東安田翔	522(+8)	2020103657	01093	01164
202308011003	4	2	4	ダンツビガー	牡3	56.0	松山	1:55.1	クビ	1.0	3.8	39.7	2-2-2-2	栗東四位	482(-8)	2020101712	01126	01184
202308011003	5	3	6	ポワンキュルミナン	牡3	56.0	鮫島駿	1:55.4	2	7.0	16.1	39.0	12-12-10-6	栗東岡田	424(0)	2020102955	01157	01066
202308011003	6	6	11	アスターブジエ	牡3	56.0	西村淳	1:55.8	2.1/2	5.0	5.9	38.9	15-14-12-10	栗東中竹	454(+2)	2020103111	01171	01039
202308011003	7	5	9	セザンワールド	牡3	56.0	鮫島良	1:56.3	3	6.0	9.2	40.3	6-6-6-4	栗東畑端	492(-6)	2020106051	01099	01188
202308011003	8	4	7	ゴッドホーネット	牡3	55.0	☆角田和	1:56.6	1.3/4	16.0	248.3	40.2	6-6-8-9	栗東飯田祐	438(-2)	2020105148	01186	01139
202308011003	9	3	5	ジェネロジテ	牡3	53.0	▲田口	1:56.9	1.1/2	12.0	152.7	40.9	3-4-4-8	栗東大根田	502(+9)	2020104060	01208	01032
202308011003	10	4	8	メイショウメイプル	牡3	56.0	太宰	1:57.6	4	13.0	184.0	42.4	1-1-1-1	栗東河内	522(-2)	2020106204	01037	01072
202308011003	11	7	13	ミエノリュウセイ	牡3	56.0	長岡	1:57.7	1/2	8.0	36.2	41.2	9-10-8-10	栗東高橋亮	480(-8)	2020102813	01142	01136
202308011003	12	2	3	エンム	牡3	56.0	川須	1:58.4	4	14.0	190.9	40.9	14-13-14-13	栗東畑端	482(0)	2020102585	01128	01188
202308011003	13	1	2	ロブロイズハート	牡3	56.0	藤岡康	1:58.6	3/4	9.0	58.6	41.8	9-10-10-12	栗東鮫島	438(0)	2020102349	01116	01046
202308011003	14	5	10	ピエルナフェルテ	牡3	56.0	酒井	1:59.2	4	10.0	124.9	39.9	13-14-15-15	栗東小崎	500(0)	2020104277	01034	01085
202308011003	15	8	16	ウインガレオン	牡3	56.0	黒岩	2:00.4	7	11.0	150.8	41.1	15-16-15-15	栗東飯田雄	468(-16)	2020105208	01072	01050
202308011003	16	8	15	テイエムバクソウ	牡3	56.0	松田	2:02.6	大	15.0	234.9	45.1	4-5-13-14	栗東高橋康	500(+6)	2020101776	01030	01135
202308011004	1	3	6	セーヌドゥレーヴ	牝3	54.0	藤岡佑	1:33.9		1.0	3.5	34.7	5-3	栗東吉岡	452(-10)	2020103899	01093	01176
202308011004	2	5	10	ワカタツフェイス	牝3	54.0	西村淳	1:34.2	2	6.0	9.7	35.4	1-1	栗東森田	448(0)	2020100808	01171	01142
202308011004	3	8	18	テンクウハット	牝3	54.0	太宰	1:34.6	2	3.0	5.5	35.2	6-6	栗東渡辺	474(+6)	2020102081	01037	01155
202308011004	4	8	17	エイシンジェンマ	牝3	54.0	和田竜	1:34.6	クビ	13.0	75.8	35.0	9-9	栗東中尾	482(+6)	2020107017	01018	01069
202308011004	5	2	3	ローブドゥマリエ	牝3	54.0	岩田望	1:34.6	クビ	7.0	18.6	35.2	8-6	栗東梅田	460(+4)	2020106344	01174	01084
202308011004	6	4	8	テクノデザイン	牝3	54.0	松山	1:34.6	アタマ	4.0	8.5	34.4	16-13	栗東千田	432(-4)	2020102950	01126	01120
202308011004	7	4	7	ナムララン	牝3	54.0	浜中	1:34.6	ハナ	9.0	28.4	35.2	6-6	栗東長谷川	426(+14)	2020106558	01115	01173
202308011004	8	6	11	ウォーターフルール	牝3	54.0	国分恭	1:34.9	1.3/4	10.0	39.2	34.7	16-13	栗東石橋	444(+6)	2020106844	01124	01140
202308011004	9	6	12	ハッピーアズラリー	牝3	54.0	鮫島駿	1:35.0	1/2	5.0	9.2	35.1	13-10	栗東安田翔	436(+12)	2020101121	01157	01164
202308011004	10	7	14	スイミーユニバンス	牝3	54.0	北村友	1:35.1	クビ	2.0	4.2	36.1	2-2	栗東平田	426(-2)	2020103632	01102	01082
202308011004	11	1	2	メイショウミヨシノ	牝3	51.0	▲田口	1:35.7	3.1/2	12.0	74.6	35.6	15-13	栗東大橋	448(0)	2020106513	01208	01065
202308011004	12	5	9	ジュールヒート	牝3	54.0	幸	1:35.7	アタマ	8.0	23.4	36.6	3-3	栗東西園正	444(-8)	2020102667	00732	01028
202308011004	13	8	16	シュプール	牝3	54.0	加藤	1:35.7	アタマ	17.0	596.3	35.7	13-13	栗東杉山佳	432(0)	2020101006	01156	01178
202308011004	14	3	5	レクタアーバ	牝3	53.0	☆小沢	1:35.8	クビ	18.0	651.2	36.1	9-10	栗東藤沢	460(-2)	2020102017	01185	01041
202308011004	15	7	13	ヒットザフロント	牝3	54.0	松田	1:36.0	1.1/4	16.0	362.6	36.1	9-13	栗東武英	472(-2)	2020103112	01030	01161
202308011004	16	1	1	チャパリータ	牝3	53.0	☆角田和	1:37.5	9	14.0	109.9	36.5	18-18	栗東四位	420(+6)	2020103430	01186	01184
202308011004	17	2	4	エイカ	牝3	54.0	高倉	1:37.5	ハナ	11.0	60.9	37.8	12-10	栗東渡辺	450(0)	2020101333	01130	01155
202308011004	18	7	15	エキスパートバイオ	牝3	54.0	松若	1:38.4	5	15.0	137.8	39.3	3-3	栗東今野	440(-6)	2020101318	01154	01128
202308011005	1	3	3	ハクサンビーナス	牝3	54.0	岩田望	2:00.6		4.0	11.5	35.2	9-8-11-9	栗東寺島	434(+10)	2020104902	01174	01158
